"Vandalism","Fire","Lightning","Wind","Hail","Vehicle","WaterNW","WaterW","Misc","Loss","Description"
0,0,0,0,0,1,0,0,0,812,"radio damaged                                     "
0,0,1,0,0,0,0,0,0,2401.02,"lightning damage to radio at well 4               "
0,0,1,0,0,0,0,0,0,2460.13,"lightning damage to well #4                       "
0,0,0,1,0,0,0,0,0,940.48,"wind damage to electrical service pole            "
0,0,1,0,0,0,0,0,0,1669.9,"lightning damage to a/c unit                      "
1,0,0,0,0,0,0,0,0,650,"glass breakage at community bldg                  "
1,0,0,0,0,0,0,0,0,761.61,"vandalism to clerks office                        "
0,0,0,0,0,0,0,1,0,7254.48,"sewer backup at Village hall                      "
0,0,1,0,0,0,0,0,0,58882.05,"lightning damage at PD, PW, Hall                  "
0,0,1,0,0,0,0,0,0,26123.29,"lightning damage at multiple sites                "
0,0,0,0,0,0,0,1,0,5220,"water damage to generator                         "
0,0,0,1,0,0,0,0,0,39878.36,"band stand damaged by tree                        "
0,0,1,0,0,0,0,0,0,9450.24,"lightning damage to radio, siren, IT equipment    "
0,0,1,0,0,0,0,0,0,3024.2,"lightning damage                                  "
0,0,0,0,0,1,0,0,0,5711.93,"vehicle damaged bleacher & fence                  "
0,0,0,1,0,0,0,0,0,15202,"Storm damage to roof                              "
1,0,0,0,0,0,0,0,0,4961.27,"vandalism to playground equipment                 "
0,0,1,0,0,0,0,0,0,1307.5,"lightning damage at Village Hall                  "
0,0,0,0,0,0,0,0,1,8601.18,"power surge damage at well #2                     "
0,0,1,0,0,0,0,0,0,4277.48,"lightning damage to wastewater plant              "
0,0,0,1,0,0,0,0,0,2931,"side panels on fiberglass building blown off      "
0,0,0,0,0,0,0,1,0,3473,"Ice Dam to mixer                                  "
0,0,0,0,0,0,0,1,0,190688.42,"sewer back up at Village Hall                     "
0,0,0,0,0,0,0,1,0,36755.77,"water damage at Village Hall                      "
0,0,0,0,0,1,0,0,0,2961.34,"h&r to hydrant                                    "
0,0,0,0,0,1,0,0,0,6785,"sign damaged by vehicle                           "
0,0,0,0,0,1,0,0,0,13290,"backstop fence damaged                            "
0,0,1,0,0,0,0,0,0,11901,"lightning caused damage to phone system           "
0,0,0,0,0,0,0,0,1,1550.85,"radio damaged                                     "
0,0,0,0,0,1,0,0,0,2209.5,"streetlight pole damaged                          "
0,0,1,0,0,0,0,0,0,5510.15,"lightning damage to antenna                       "
0,0,0,0,0,1,0,0,0,4032,"unknown vehicle collised with fire hydrant        "
0,0,0,0,0,0,0,1,0,5912.73,"sewer backup at library                           "
1,0,0,0,0,0,0,0,0,2721.86,"theft of locator from garage                      "
0,0,1,0,0,0,0,0,0,9002.77,"lightning damage to feeder relay                  "
0,0,0,0,0,0,0,1,0,5949.76,"water damage                                      "
0,0,1,0,0,0,0,0,0,4910,"lightning damage at WWTP                          "
0,0,0,1,0,0,0,0,0,16516.71,"wind damage at WWTP                               "
0,0,0,1,0,0,0,0,0,2250,"village signs damaged by wind                     "
0,0,0,1,0,0,0,0,0,4500,"wind blew shingles off roof                       "
0,0,0,0,0,0,0,0,1,685.25,"locating device damaged                           "
1,0,0,0,0,0,0,0,0,2021.38,"vandalism damage to sign                          "
1,0,0,0,0,0,0,0,0,510.78,"vandalism damage at Blaese Park                   "
0,0,0,0,0,1,0,0,0,573.42,"door damaged at Civic Center                      "
1,0,0,0,0,0,0,0,0,1625,"vandalism Lindberg Park                           "
0,0,0,0,0,1,0,0,0,582,"P.D. garage door damaged                          "
0,0,0,0,0,0,0,1,0,1423.99,"water damage to rec equipment                     "
1,0,0,0,0,0,0,0,0,769.33,"tube slide end cracked and unusable               "
0,1,0,0,0,0,0,0,0,7454.38,"fire chief's equipment destroyed                  "
0,0,0,1,0,0,0,0,0,23056.27,"wind/hail damage at E. Cottage Grove Rd.          "
0,0,1,0,0,0,0,0,0,5478.47,"lightning damage at reservoir                     "
0,0,0,0,1,0,0,0,0,7045,"hail damage at Brewery Road                       "
0,0,1,0,0,0,0,0,0,36346.66,"lightning damage at WWTP                          "
0,0,0,1,0,0,0,0,0,12228,"wind damage to computer and monitoring program    "
1,0,0,0,0,0,0,0,0,596.36,"equipment stolen                                  "
0,0,0,0,1,0,0,0,0,8110,"hail damage at multiple sites                     "
0,0,0,0,0,1,0,0,0,11156,"building damaged by vehicle                       "
0,0,0,0,0,1,0,0,0,700,"light pole damaged on Main St.                    "
0,0,0,0,1,0,0,0,0,42900.2,"hail damage at park                               "
0,0,0,0,0,1,0,0,0,1834.68,"vehicle hit light pole                            "
0,0,0,0,0,1,0,0,0,2350.82,"street light pole damaged                         "
0,0,0,0,0,1,0,0,0,852,"overhead door damaged                             "
0,0,1,0,0,0,0,0,0,2665,"lightning damage at the library                   "
0,0,0,0,0,0,0,0,1,2875.54,"power surge damage                                "
0,0,0,0,1,0,0,0,0,47223.08,"hail damage to roof                               "
0,0,0,0,0,1,0,0,0,1500,"end loader hit sign when removing snow            "
0,0,0,1,0,0,0,0,0,3280.91,"wind damage at park                               "
0,0,1,0,0,0,0,0,0,10349.9,"lightning damage at WWTP                          "
0,0,1,0,0,0,0,0,0,12092.04,"lightning damage                                  "
1,0,0,0,0,0,0,0,0,5825.75,"vandalism at Well #6                              "
0,0,0,0,0,0,0,0,1,15885.26,"power surge damage                                "
0,0,1,0,0,0,0,0,0,21069.34,"lightning damaged siren                           "
0,0,0,0,0,1,0,0,0,2389.4,"street light pole damaged                         "
0,0,1,0,0,0,0,0,0,1,"lightning damage to monitoring wells              "
0,0,1,0,0,0,0,0,0,22930,"lightning damage to monitoring wells              "
0,0,0,1,0,0,0,0,0,4049,"wind blew sliding door off                        "
0,0,0,0,0,1,0,0,0,1000,"Damage to outdoor planting pots                   "
0,0,0,0,0,1,0,0,0,6780,"sign damaged                                      "
0,0,1,0,0,0,0,0,0,2102.5,"lightning damage                                  "
1,0,0,0,0,0,0,0,0,6343,"vandalism damage at Kinderberg Park               "
1,0,0,0,0,0,0,0,0,1262,"lights damaged at Kinderberg Park                 "
0,0,0,0,0,0,0,1,0,2880,"water damage at library                           "
0,0,0,0,0,1,0,0,0,3300.96,"hit & run to street light                         "
1,0,0,0,0,0,0,0,0,924,"vandalism damage at police dept.                  "
0,0,1,0,0,0,0,0,0,4116.31,"lightning damage at Public Works                  "
0,0,0,0,0,1,0,0,0,930.56,"hydrant damaged                                   "
0,0,1,0,0,0,0,0,0,2594.2,"Museum lightning damage                           "
0,0,0,0,0,1,0,0,0,3575,"street light pole damaged                         "
1,0,0,0,0,0,0,0,0,4159.02,"vandalism at police dept.                         "
0,0,1,0,0,0,0,0,0,64637.2,"lightning damage at Fire Dept.                    "
0,0,0,0,0,1,0,0,0,3881.4,"traffic signal damage                             "
0,1,0,0,0,0,0,0,0,4250,"fire damage at Sprassland Park                    "
1,0,0,0,0,0,0,0,0,2465,"vandalism at kinderberg park                      "
0,0,0,0,0,1,0,0,0,1758,"overhead door damaged at Hwy. Dept.               "
1,0,0,0,0,0,0,0,0,1211.92,"vandalism damage at park                          "
0,0,1,0,0,0,0,0,0,3241.38,"Lightning damage DPW                              "
0,0,0,0,0,1,0,0,0,1199.9,"garage door damaged at Fire Station #1            "
0,0,1,0,0,0,0,0,0,641.5,"lightning damage to signals                       "
1,0,0,0,0,0,0,0,0,3753,"street light damaged                              "
0,0,0,1,0,0,0,0,0,5850,"wind damage shingles and rain gutters             "
1,0,0,0,0,0,0,0,0,5670.22,"park entrance sign broken into pieces             "
1,0,0,0,0,0,0,0,0,1478,"two windows broken by vandals                     "
0,0,0,0,0,0,0,1,0,2924,"water damage in basement                          "
0,0,0,0,0,0,1,0,0,1953.48,"water damage/corrosion to circuit board fire panel"
0,0,0,0,0,1,0,0,0,6899,"light pole knocked down by truck                  "
0,0,0,0,0,1,0,0,0,1350,"overhead door damaged                             "
0,0,0,0,0,0,0,0,1,200,"personal prop damaged                             "
0,0,0,1,0,0,0,0,0,6889.64,"storm damage at golf course                       "
0,0,0,0,0,0,0,0,1,300,"eye glasses damaged                               "
1,0,0,0,0,0,0,0,0,3687.21,"police equip stolen                               "
0,0,1,0,0,0,0,0,0,5346.5,"lightning damage at Well #1 & WWTP                "
0,1,0,0,0,0,0,0,0,1177.6,"fire damage to radio                              "
0,0,0,0,0,1,0,0,0,4798.99,"fire station wall damaged                         "
0,1,0,0,0,0,0,0,0,2120,"fire damage to generator                          "
0,0,0,0,0,1,0,0,0,2620,"loader damaged garage door                        "
0,0,0,0,0,0,0,1,0,27556.44,"water damage to buildings                         "
0,1,0,0,0,0,0,0,0,2660.7,"fire & smoke damage at Village Park               "
0,0,0,0,0,0,0,1,0,2381.5,"Tank damaged by ice                               "
0,0,1,0,0,0,0,0,0,2071.05,"Lightnong damage to siren                         "
0,0,1,0,0,0,0,0,0,2161.05,"lightning damage to sirens                        "
0,0,0,0,0,1,0,0,0,3876,"hit & run to hydrant                              "
0,0,0,0,0,0,0,0,1,5646.86,"Soot pollution at Community Center                "
0,0,0,1,0,0,0,0,0,7559.92,"wind caused power surge damaging well #2          "
0,0,1,0,0,0,0,0,0,18576.67,"lightning damage at WWTP                          "
0,0,0,1,0,0,0,0,0,1347.7,"wind damage to park shelter                       "
0,0,0,0,0,1,0,0,0,5135,"streetlight pole damaged                          "
1,0,0,0,0,0,0,0,0,1642.26,"vandalism at Community Hall                       "
0,0,0,0,0,0,0,1,0,4786.29,"water damage to public library                    "
0,0,0,1,0,0,0,0,0,2350,"tree fell on backstop and fence                   "
0,1,0,0,0,0,0,0,0,129762.45,"fire damage to tarp/cover                         "
0,0,0,0,0,0,0,1,0,6286.5,"gutters damaged at Comm. Hall                     "
0,0,1,0,0,0,0,0,0,2911,"lightning damage to phones                        "
0,0,1,0,0,0,0,0,0,3588.02,"lightning damage at WWTP                          "
1,0,0,0,0,0,0,0,0,3042.8,"vandalism to community bldg                       "
0,0,1,0,0,0,0,0,0,2627.84,"Lightning damage at 200 Main St.                  "
0,0,0,0,0,0,0,0,1,5080.24,"flow meter and wire damage                        "
1,0,0,0,0,0,0,0,0,1000,"damaged door and windows from attempted break-in  "
0,0,1,0,0,0,0,0,0,2285,"Sewer Plant Lightning Strike                      "
0,0,0,0,0,1,0,0,0,6334.5,"equipment damaged at fire station                 "
0,0,0,0,0,0,0,1,0,869.86,"storm damage                                      "
0,0,0,0,0,0,0,0,1,2259.53,"power surge damage at lift station                "
0,1,0,0,0,0,0,0,0,4692.79,"fire damage at pumphouse                          "
0,0,0,0,0,1,0,0,0,7960,"fire hydrant damaged by vehicle                   "
0,0,0,0,0,0,1,0,0,21701,"water damage at pool                              "
0,0,1,0,0,0,0,0,0,2720,"lightning damage at pool house                    "
1,0,0,0,0,0,0,0,0,2125,"vandalism at library                              "
0,0,0,0,0,0,0,0,1,1425.2,"car window smashed, radio taken                   "
0,0,0,0,0,0,0,0,1,2258.84,"copper taken                                      "
0,0,0,0,0,1,0,0,0,2000,"garage door damaged at shop                       "
0,0,0,1,0,0,0,0,0,4969.23,"wind damage to trees, fence, bleachers            "
0,0,0,0,0,0,0,1,0,20137.26,"water damage to hydro building                    "
0,0,1,0,0,0,0,0,0,4687.69,"lightning damage                                  "
0,0,0,0,0,1,0,0,0,4888,"light pole damaged                                "
1,0,0,0,0,0,0,0,0,3000,"vandalism to items at welcome center              "
0,1,0,0,0,0,0,0,0,29287.92,"fire damage to equipment                          "
0,0,1,0,0,0,0,0,0,11187,"lightning damage to water towers                  "
0,0,0,1,0,0,0,0,0,666,"wind damage                                       "
0,0,0,0,0,0,0,0,1,34642.71,"storage building collapsed                        "
0,0,1,0,0,0,0,0,0,17499.4,"lightning damage at Hwy NN                        "
0,0,0,0,0,1,0,0,0,6497,"overhead door damaged at station #1               "
0,0,0,0,0,1,0,0,0,17092.83,"Darley pump damaged                               "
0,0,0,0,0,1,0,0,0,3795.44,"fire hydrant damage after being hit by car        "
0,0,1,0,0,0,0,0,0,5816.12,"lightning damage to transformer                   "
0,0,1,0,0,0,0,0,0,1886.89,"lightning damage to generator                     "
0,0,0,0,0,1,0,0,0,3789.91,"hydrant struck by hit & run vehicle               "
1,0,0,0,0,0,0,0,0,1600,"rock thrown at electronic sign monitor            "
1,0,0,0,0,0,0,0,0,300,"3 toilet tank lids damaged by vandals             "
0,0,0,0,0,0,0,1,0,81063.82,"sewer back up at library                          "
0,0,1,0,0,0,0,0,0,2631.46,"lightning damaged meter at WWTP                   "
0,0,1,0,0,0,0,0,0,11900,"water tower 2 struck by lightning                 "
0,0,1,0,0,0,0,0,0,551.34,"lightning damage at fire station                  "
0,0,0,0,0,1,0,0,0,1812.89,"fence damaged at WWTP                             "
0,1,0,0,0,0,0,0,0,742.5,"fire damage at library                            "
0,0,0,1,0,0,0,0,0,2722,"wind damage to lights                             "
0,0,1,0,0,0,0,0,0,4373.23,"lightning damage to well 5                        "
0,0,0,0,0,0,0,0,1,4000,"power failure-dmg to radio system, compressor     "
0,0,0,0,0,1,0,0,0,1577.89,"vehicle damaged light pole and fixture            "
0,0,0,0,0,1,0,0,0,4435,"vehicle damaged swing set and bench               "
0,0,0,0,0,0,1,0,0,10591.03,"damage to elevator at sewer lift station          "
0,0,0,0,0,0,0,1,0,73291.09,"sewer back up at library                          "
0,0,1,0,0,0,0,0,0,2028.15,"Lightning damage to Clerks Office                 "
0,0,0,0,0,0,0,1,0,1941.02,"water damage at library                           "
0,0,0,0,0,0,0,1,0,1374.53,"water damage to buildings                         "
0,0,0,0,1,0,0,0,0,16155.5,"storm damage at multi sites                       "
0,0,0,0,0,0,0,1,0,665,"rain water damage under door and saturated carpet "
0,0,1,0,0,0,0,0,0,5929.21,"lightning damage at 1st Street                    "
0,0,0,0,0,0,0,1,0,175.93,"water damage at Village Hall                      "
1,0,0,0,0,0,0,0,0,423,"rock thrown, hit and broke window                 "
0,1,0,0,0,0,0,0,0,3369.19,"fire damage to drop off box                       "
0,0,1,0,0,0,0,0,0,635.52,"lightning damage to siren at Tourist Park         "
0,0,1,0,0,0,0,0,0,2075.62,"lightning damage to surge protector               "
0,0,1,0,0,0,0,0,0,12208.33,"lightning damage to sewer plant                   "
0,0,1,0,0,0,0,0,0,1880,"lightning damage at Comm. Center                  "
1,0,0,0,0,0,0,0,0,1575,"pumphouse vandalism                               "
1,0,0,0,0,0,0,0,0,945.55,"graffiti painted on water tower                   "
0,0,0,0,0,0,1,0,0,1422.36,"Thermal Imaging Camera Damaged                    "
0,0,1,0,0,0,0,0,0,1687.75,"Water Tower antenna                               "
0,0,0,0,0,0,0,0,1,799.96,"gas powered cutoff saw stolen from parked pickup  "
1,0,0,0,0,0,0,0,0,4982.31,"vandalism damage at reservoir                     "
0,0,0,0,0,0,0,1,0,1864,"water damage at library                           "
0,0,0,1,0,0,0,0,0,10324.24,"wind damage to park fence                         "
0,1,0,0,0,0,0,0,0,27334.71,"squirrel got into switch in substation            "
0,0,0,0,0,1,0,0,0,1979.14,"car hit front balcony of building                 "
0,0,1,0,0,0,0,0,0,19164.52,"lightning damage to well #4                       "
0,0,1,0,0,0,0,0,0,1623,"lightning damage at North Mill Street             "
0,0,1,0,0,0,0,0,0,2321.99,"lightning damage at library                       "
0,0,1,0,0,0,0,0,0,46463.95,"smoke damage at Fire Dept.                        "
0,0,0,0,0,1,0,0,0,2496,"radio damaged                                     "
1,0,0,0,0,0,0,0,0,2339,"vandalism at Grady Park                           "
0,0,0,0,0,0,0,0,1,2937.38,"electrical equipment burned                       "
0,1,0,0,0,0,0,0,0,1946.77,"electronic/computer control board burned up       "
0,0,1,0,0,0,0,0,0,4396,"lightning damage at lift station                  "
0,0,0,1,0,0,0,0,0,5175,"stairway damaged                                  "
0,0,0,0,0,0,1,0,0,52289.91,"water damage in pool basement                     "
0,0,0,0,0,1,0,0,0,1145,"ladders damaged at Fire Dept.                     "
0,0,0,0,0,1,0,0,0,600,"vehicle hit tree                                  "
0,0,1,0,0,0,0,0,0,3681.46,"lightning damage at Comm Center                   "
0,0,0,0,0,0,0,1,0,2140,"ice dam & water damage                            "
0,0,0,0,0,1,0,0,0,833.54,"swing set damaged at park                         "
1,0,0,0,0,0,0,0,0,1370.19,"vandalism damage at Comm. Bldg.                   "
0,0,1,0,0,0,0,0,0,1676,"Lightning Damage to Compressor                    "
0,1,0,0,0,0,0,0,0,1727.75,"fire damage at Wayne Center                       "
0,0,1,0,0,0,0,0,0,3728.58,"lightning damage to well #1                       "
0,0,0,0,0,1,0,0,0,1535,"light pole damaged                                "
0,0,0,0,0,1,0,0,0,3750,"control box damaged on Hwy 97                     "
1,0,0,0,0,0,0,0,0,2201.52,"vandalism to museum building                      "
0,0,0,1,0,0,0,0,0,7500,"wind damage to roof at Public Works               "
0,0,1,0,0,0,0,0,0,2776.25,"lightning damage at Depot                         "
0,0,1,0,0,0,0,0,0,24350,"lightning damage at WWTP                          "
0,0,0,0,0,1,0,0,0,1416,"garage door damaged                               "
0,0,0,0,0,0,0,0,1,3436,"collapse damage                                   "
1,0,0,0,0,0,0,0,0,2602.63,"vandalism at library                              "
0,0,0,0,0,1,0,0,0,4567,"garage door damaged at Public Works               "
0,1,0,0,0,0,0,0,0,9199,"fire damage to camera                             "
0,0,0,0,0,1,0,0,0,1785,"ambulance backed into building                    "
0,0,0,0,0,1,0,0,0,3325,"vehicle damaged Public Works garage door          "
0,0,0,0,0,1,0,0,0,1557,"garage door damaged                               "
0,0,0,0,0,0,0,1,0,50000,"water damage at library                           "
0,0,0,0,0,0,0,1,0,24886.72,"water damage at Village Center                    "
0,0,0,0,0,0,0,0,1,5575.39,"several items missing from public works garage    "
1,0,0,0,0,0,0,0,0,1520,"vandalism at village park                         "
1,0,0,0,0,0,0,0,0,4422.62,"vandalism to items at fairgrounds                 "
0,0,0,1,0,0,0,0,0,114033.49,"Straight Line Winds damaged village               "
0,0,0,0,1,0,0,0,0,8331,"hail & wind storm damage                          "
0,0,0,0,0,0,0,1,0,34625.58,"water damage at Library                           "
0,0,1,0,0,0,0,0,0,3312.35,"lightning damage to wastewater treatment plant    "
0,0,1,0,0,0,0,0,0,200,"lightning damage to computer, switch              "
0,0,0,0,0,0,0,1,0,4251.24,"water damage at library                           "
0,0,0,0,0,0,0,1,0,22295.62,"water damage at library                           "
0,0,0,0,0,0,0,1,0,48273.33,"water damage to village hall                      "
0,0,0,0,0,1,0,0,0,1373.93,"traffic signal damaged                            "
0,0,0,0,0,1,0,0,0,3344,"vehicle damaged shrub, downspout,door trim        "
0,0,0,0,0,0,0,1,0,4650.95,"sewer back up at Municipal Bldg.                  "
0,0,0,0,0,1,0,0,0,1019,"vehicle damaged sign/post                         "
0,0,0,0,0,0,0,1,0,2533.78,"water damage at WWTP                              "
0,0,0,0,0,0,0,1,0,25933.8,"water damage at Village Hall                      "
0,0,0,0,0,1,0,0,0,698.2,"overhead door damaged on salt shed                "
0,0,0,0,0,0,1,0,0,655.74,"water damage/pipe leaked at water tower           "
0,0,0,0,0,0,1,0,0,38114.51,"water damage on Lincoln Rd.                       "
0,0,1,0,0,0,0,0,0,1639.4,"lightning damage to equipment                     "
0,0,0,0,1,0,0,0,0,35500,"hail damage to buildings                          "
0,0,0,0,0,1,0,0,0,1464,"garage door damaged at Public Works               "
0,0,0,0,0,1,0,0,0,5175,"light pole damaged                                "
0,0,1,0,0,0,0,0,0,12359.17,"lightning damage at well #2                       "
1,0,0,0,0,0,0,0,0,4631.22,"theft of wire from sub station                    "
0,0,1,0,0,0,0,0,0,7693.28,"lightning damage at well house #2                 "
0,0,0,0,0,0,0,0,1,3366.13,"power surge damage at WWTP                        "
1,0,0,0,0,0,0,0,0,2714,"Village Park vandalism                            "
1,0,0,0,0,0,0,0,0,1777.36,"vandalism damage at Lemieux Park                  "
1,0,0,0,0,0,0,0,0,1088,"vandalism damage at Village Pool                  "
0,0,0,0,0,0,0,1,0,68229.37,"building & roof damage at library                 "
0,0,1,0,0,0,0,0,0,2414.85,"lightning damage at Village Hall                  "
0,0,0,0,0,0,0,1,0,608.68,"water damage at North Shore Library               "
0,0,1,0,0,0,0,0,0,2390.78,"lightning damage                                  "
0,0,0,0,0,1,0,0,0,1630.88,"vehicle struck garage door at PD                  "
0,0,0,0,0,0,0,0,1,2693,"lighting fixture fell from ceiling                "
0,1,0,0,0,0,0,0,0,16134.82,"fire damage at park                               "
0,0,1,0,0,0,0,0,0,915,"lightning damage to scoreboard                    "
0,1,0,0,0,0,0,0,0,9230.99,"fire & smoke damage at Fire Dept.                 "
0,0,0,0,0,1,0,0,0,4296.67,"street light pole damage                          "
0,0,0,0,0,0,0,1,0,208811.51,"water damage to buildings                         "
0,0,0,0,0,1,0,0,0,97084.91,"vehicle drove into and damaged building           "
0,0,0,0,0,0,0,0,1,852.5,"power surge damaged controls                      "
0,0,1,0,0,0,0,0,0,1754.51,"Lightning damaged a/c compressor                  "
0,0,1,0,0,0,0,0,0,9723.31,"lightning damage at WWTP                          "
0,1,0,0,0,0,0,0,0,225940.04,"smoke & water damage at PW                        "
0,0,0,0,0,0,1,0,0,4189.95,"hot water heater broke releasing water in bldg    "
1,0,0,0,0,0,0,0,0,1500,"vandalim to lock/door jamb                        "
0,0,0,0,0,1,0,0,0,2736.45,"garage door dmgd at municipal building            "
0,0,1,0,0,0,0,0,0,1493.57,"lightning damage to pumps                         "
0,0,0,0,0,0,0,0,1,200,"tree fell in boulevard                            "
0,0,1,0,0,0,0,0,0,11229,"lightning damage at WWTP to HVAC                  "
0,0,1,0,0,0,0,0,0,5430,"lightning damage to meter                         "
0,0,1,0,0,0,0,0,0,12000,"lightning damaged siren                           "
0,0,0,1,0,0,0,0,0,1453,"tree fell on fence                                "
0,0,0,1,0,0,0,0,0,3400,"tornado damage to sidewalk                        "
0,0,0,0,0,0,0,0,1,2450,"power surge at Municipal Bldg.                    "
0,0,0,0,1,0,0,0,0,39099,"hail damage                                       "
0,0,0,0,0,0,0,1,0,1425.5,"storm damage                                      "
1,0,0,0,0,0,0,0,0,1156.85,"theft of equipment from vehicle                   "
0,0,0,0,1,0,0,0,0,8545,"hail damage to roof at village hall               "
0,0,0,1,0,0,0,0,0,5286.88,"lightning damage to scoreboard                    "
0,0,0,0,0,0,0,0,1,52079.77,"well pump and motor damaged                       "
0,0,0,0,0,1,0,0,0,1500,"gate damaged by vehicle                           "
0,0,0,1,0,0,0,0,0,18165.41,"wind damage to roofs at VanLieshout Park          "
0,0,1,0,0,0,0,0,0,5765.03,"lightning strike caused phone system damage       "
0,0,0,1,0,0,0,0,0,27857.56,"wind damage to building, fence                    "
0,0,1,0,0,0,0,0,0,10809.4,"lightning damage                                  "
0,0,1,0,0,0,0,0,0,9180.56,"lightning damage                                  "
0,0,1,0,0,0,0,0,0,27236.46,"lightning damage                                  "
0,0,0,0,0,0,1,0,0,4691.78,"damages from toilet back up                       "
0,0,1,0,0,0,0,0,0,26251.63,"lightning damage at police dept.                  "
0,0,0,0,0,0,0,0,1,13900.15,"chemical spill at wwtp                            "
0,0,0,0,0,0,1,0,0,5565,"sewage spill at tank #2                           "
0,0,1,0,0,0,0,0,0,9536.8,"lightning damage to security panel, A/C, phones   "
1,0,0,0,0,0,0,0,0,1500,"fence damaged at Village Park                     "
0,0,1,0,0,0,0,0,0,2309.57,"lighting damage at wwtp                           "
0,0,1,0,0,0,0,0,0,6651,"lightning damage at Firemen's Park                "
0,0,1,0,0,0,0,0,0,954,"lightning damage at well house #2                 "
0,0,0,0,0,1,0,0,0,846.98,"tractor struck building                           "
0,0,0,0,0,0,0,1,0,18285.9,"storm & lightning damage                          "
0,0,1,0,0,0,0,0,0,1999.79,"lightning damage to equipment                     "
0,0,1,0,0,0,0,0,0,1050,"lightning damage at well #2                       "
0,0,0,0,0,0,0,0,1,1000,"power surge damaged computer network service      "
0,0,0,0,0,0,0,0,1,11258.16,"smoke damage at park concession bldg.             "
0,0,0,0,0,0,0,1,0,80158.79,"storm damage                                      "
0,0,0,0,0,0,0,0,1,2191.27,"power surge at well & tower #1                    "
0,0,0,0,0,0,1,0,0,11059.56,"sewer back up damage at Village Hall              "
0,0,1,0,0,0,0,0,0,5127.89,"lightning damage at Village Offices               "
0,0,0,0,0,1,0,0,0,2225,"street light damaged at Prentice St.              "
0,0,0,0,0,1,0,0,0,2787.5,"street light damaged                              "
0,0,0,0,0,0,0,0,1,22179.16,"power surge damage                                "
1,0,0,0,0,0,0,0,0,797,"vandalism to concrete bench                       "
0,0,0,0,0,0,0,1,0,3000,"ice dam damage to building                        "
0,0,1,0,0,0,0,0,0,5177.34,"lightning damage at nursing home                  "
1,0,0,0,0,0,0,0,0,572.59,"glass vandalism at Pioneer N.H.                   "
0,0,1,0,0,0,0,0,0,57986.83,"lightning damage at Village Hall                  "
1,0,0,0,0,0,0,0,0,1524,"storm sewer inlet castings stolen                 "
1,0,0,0,0,0,0,0,0,1364.4,"pitching machine stolen                           "
1,0,0,0,0,0,0,0,0,6000,"vandalism damage at pool                          "
0,0,1,0,0,0,0,0,0,5014.95,"lightning damage at WWTP                          "
0,0,0,0,0,1,0,0,0,5325,"aquatic center damaged                            "
0,0,0,0,0,1,0,0,0,4949.58,"damaged signal light due to veh accident          "
0,0,0,0,0,1,0,0,0,1204.75,"vehicle hit traffic signal                        "
0,0,0,0,0,1,0,0,0,1000,"vehicle struck traffic sign post                  "
1,0,0,0,0,0,0,0,0,1000,"brick thrown through office window                "
0,0,0,0,0,1,0,0,0,4000,"vehicle hit pedestrian signal, pole, stop sign    "
0,0,0,1,0,0,0,0,0,1050,"wind damage                                       "
1,0,0,0,0,0,0,0,0,857,"vandalism damage to slide at park                 "
0,0,1,0,0,0,0,0,0,4273.4,"lightning damage                                  "
0,0,1,0,0,0,0,0,0,3858.9,"lightning damage at water tower                   "
1,0,0,0,0,0,0,0,0,3316.26,"vandalism to gazebo lights, railings, roof        "
0,0,0,0,1,0,0,0,0,13725,"hail damage to roof of building                   "
0,0,1,0,0,0,0,0,0,1393.36,"lightning damage at park                          "
0,0,1,0,0,0,0,0,0,1762.88,"lightning damaged siren                           "
0,0,1,0,0,0,0,0,0,2433.62,"lightning damage at wells                         "
0,0,1,0,0,0,0,0,0,7505.71,"lightning damage to lift station                  "
0,0,1,0,0,0,0,0,0,715.43,"lightning dmgd controller at Village Hall         "
0,0,1,0,0,0,0,0,0,3398,"Stoddard maintenance Plant lightning dmg          "
1,0,0,0,0,0,0,0,0,3383.71,"vandalism damage at WWTP                          "
0,0,0,0,0,1,0,0,0,1244.53,"pump damaged                                      "
0,0,0,1,0,0,0,0,0,1180,"wind blew down wooden welcome sign                "
0,0,0,1,0,0,0,0,0,9049.12,"wind blew down ball diamond light pole            "
0,0,0,0,0,0,1,0,0,12133.54,"water damage at Water Dept.                       "
0,0,0,1,0,0,0,0,0,4296.28,"wind damage                                       "
0,0,0,1,0,0,0,0,0,2653.16,"storm damage to siren                             "
0,0,0,0,0,0,0,0,1,29066,"shelter collapsed at park                         "
0,0,0,1,0,0,0,0,0,1538.67,"wind damage                                       "
1,0,0,0,0,0,0,0,0,2448.8,"lights vandalized at ball park                    "
0,0,1,0,0,0,0,0,0,9126.46,"lightning damage at Village Hall                  "
1,0,0,0,0,0,0,0,0,1233,"vandalism damage at Pinewood Park                 "
0,0,0,0,0,1,0,0,0,715,"garage damage at GNCA                             "
0,0,0,0,0,1,0,0,0,7994.37,"Public Works building damaged by truck            "
1,0,0,0,0,0,0,0,0,2006,"vandalism damage at Meadowbrook                   "
1,0,0,0,0,0,0,0,0,2542.5,"vandalism damage at Meadowbrook Park              "
1,0,0,0,0,0,0,0,0,3942.89,"vandalism at Meadowbrooke Park                    "
1,0,0,0,0,0,0,0,0,765.18,"vandalism at Meadowbrook                          "
0,0,0,1,0,0,0,0,0,2850,"wind damage to roof                               "
